id,ime,regija,mesto,velikost,cena,tip,leto,adaptirano,nadstropje,agencija,opis,url 
6299811,lj-siska-spodnja-stanovanje,LJ-mesto,Lj. Šiška,110.0,1100.0,trisobno,1933,2019,VP,Zasebna ponudba,"110 m2, 3-sobno, zgrajeno l. 1933, adaptirano l. 2019, VP/4 nad., veliko 3-sobno, prenovljeno, nova CK, nova okna, TK-op...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-spodnja-stanovanje_6299811/
6275928,lj-siska-tivoli-stanovanje,LJ-mesto,Lj. Šiška,59.0,750.0,dvosobno,2005,,4,"Stoja trade, d.o.o., Ljubljana","59 m2, 2-sobno, zgrajeno l. 2005, 4/4 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-tivoli-stanovanje_6275928/
6297786,lj-siska-trg-komandanta-staneta-stanovanje,LJ-mesto,Lj. Šiška,54.0,680.0,dvosobno,2008,,3,Pronaj d.o.o.,"54 m2, 2-sobno, zgrajeno l. 2008, 3/4 nad., oddamo. Cena: 680,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-trg-komandanta-staneta-stanovanje_6297786/
6232171,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,20.0,250.0,Soba,2017,2017,M,Zasebna ponudba,"20 m2, soba, adaptirana l. 2017, M/1 nad., Na Viču v dvostanovanjski hiši v prvem nadstropju oddam opremljeno sobo v dvo...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6232171/
6301279,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,35.6,400.0,enosobno,1962,2014,1,Zasebna ponudba,"35,6 m2, 1-sobno, zgrajeno l. 1962, adaptirano l. 2014, 1/4 nad., stanovanje v bližini fe in fmf, oddamo. Cena: 400,00 E...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301279/
6301511,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,61.05,800.0,dvoinpolsobno,2009,,,LJUBLJANA NEPREMIČNINE d.o.o.,"61,05 m2, 2,5-sobno, zgrajeno l. 2009, oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301511/
6298560,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,67.0,890.0,trisobno,1974,2018,,"Think Slovenia, TS1 d.o.o.","67 m2, 3-sobno, zgrajeno l. 1974, adaptirano l. 2018, Popolnoma prenovljeno 3 sobno stanovanje na lahko dostopni lokacij...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6298560/
6299792,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,80.0,820.0,dvosobno,2002,,3,Zasebna ponudba,"80 m2, 2-sobno, zgrajeno l. 2002, 3/4 nad., lepo, moderno opremljeno 2 sobno stanovanje, kateremu dodatno pripada še shr...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6299792/
6267108,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,81.0,1350.0,trisobno,2014,,,Agencija Elite d.o.o.,"81 m2, 3-sobno, zgrajeno l. 2014, Izredno lepo, moderno opremljeno stanovanje velikosti 81 m2 se nahaja v 2. nadstropju ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6267108/
6237588,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,90.5,1700.0,,1951,2017,,"Stoja trade, d.o.o., Ljubljana","90,5 m2, 4-sobno, zgrajeno l. 1951, adaptirano l. 2017, pritličje, oddamo. Cena: 1.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6237588/
6277522,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,90.5,1700.0,triinpolsobno,1952,2018,,"STAN nepremičnine d.o.o., Ljubljana","90,5 m2, 3,5-sobno, zgrajeno l. 1952, adaptirano l. 2018, Oddamo tri in pol sobno stanovanje v Rožni dolini primerno za ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6277522/
6301541,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1100.0,,1933,2018,,LJUBLJANA NEPREMIČNINE d.o.o.,"100 m2, 4-sobno, zgrajeno l. 1933, adaptirano l. 2018, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301541/
6254405,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1700.0,,1952,,,LJUBLJANA NEPREMIČNINE d.o.o.,"100 m2, 4-sobno, zgrajeno l. 1952, oddamo. Cena: 1.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6254405/
6300870,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,106.2,1690.0,,2004,,,"Stoja trade, d.o.o., Ljubljana","106,2 m2, 4-sobno, zgrajeno l. 2004, 1. nad., oddamo. Cena: 1.690,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6300870/
6288225,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,125.0,1000.0,petsobno,2019,2019,2,"GAZELA NEPREMIČNINE, Jelka Perner s.p.","125 m2, 5 in večsobno, adaptirano l. 2019, 2/2 nad., oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6288225/
6297820,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,146.3,2400.0,,1996,2019,1,LJUBLJANA NEPREMIČNINE d.o.o.,"146,3 m2, 4-sobno, zgrajeno l. 1996, adaptirano l. 2019, 1/3 nad., oddamo. Cena: 2.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6297820/
6245173,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,150.0,2500.0,trisobno,2000,,,"Stoja trade, d.o.o., Ljubljana","150 m2, 3-sobno, zgrajeno l. 2000, 4. nad., oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6245173/
6220697,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,150.0,2500.0,trisobno,2001,,,LJUBLJANA NEPREMIČNINE d.o.o.,"150 m2, 3-sobno, zgrajeno l. 2001, oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6220697/
6258738,lj-vic-dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,33.5,650.0,enosobno,2019,,P,Nepremičnine in cenitve Mitnica Uroš Jere s.p.,"33,5 m2, 1-sobno, zgrajeno l. 2019, P/2 nad., S 1.12.2019 bodo v novi večstanovanjski stavbi na Viču, v bližini dolgega ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6258738/
6295629,lj-vic-dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,78.0,980.0,trisobno,2003,2003,,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","78 m2, 3-sobno, zgrajeno l. 2003, adaptirano l. 2003, 27 m2 zemljišča, pritličje, oddamo. Cena: 980,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6295629/
6300664,lj-vic-grba-stanovanje,LJ-mesto,Lj. Vič-Rudnik,39.8,600.0,enosobno,2002,,2,Larimar nepremičnine d.o.o.,"39,8 m2, 1-sobno, zgrajeno l. 2002, 2/4 nad., posredujemo pri oddaji sodobnega in lepo urejenega enosobnega stanovanja, ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-grba-stanovanje_6300664/
6267500,lj-vic-jamova-stanovanje,LJ-mesto,Lj. Vič-Rudnik,12.0,250.0,Soba,2013,2013,,3cvet d.o.o.,"12 m2, soba, adaptirana l. 2013, pritličje, oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-jamova-stanovanje_6267500/
6301353,lj-vic-jamova-cesta-stanovanje,LJ-mesto,Lj. Vič-Rudnik,12.0,250.0,Soba,2013,,,3cvet d.o.o.,"12 m2, soba, zgrajena l. 2013, pritličje, oddamo. Cena: 250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-jamova-cesta-stanovanje_6301353/
6287414,lj-vic-kozarje-stanovanje,LJ-mesto,Lj. Vič-Rudnik,75.0,600.0,trisobno,2018,2018,2,Zasebna ponudba,"75 m2, 3-sobno, adaptirano l. 2018, 2/2 nad., oddamo. Cena: cca 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-kozarje-stanovanje_6287414/
6301397,lj-vic-krimska-ulica-stanovanje,LJ-mesto,Lj. Vič-Rudnik,40.0,550.0,enoinpolsobno,1960,2019,VP,KREATIVDOM d.o.o.,"40 m2, 1,5-sobno, zgrajeno l. 1960, adaptirano l. 2019, VP/3 nad., oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-krimska-ulica-stanovanje_6301397/
6286766,lj-vic-mostec-siska-kos-bajer-stanovanje,LJ-mesto,Lj. Vič-Rudnik,45.0,850.0,enoinpolsobno,1970,,,MESTO NEPREMIČNIN d.o.o.,"45 m2, 1,5-sobno, zgrajeno l. 1970, najamemo 1,5 do 2ss stanovanje na voljo takoj, balkon, parkiranje zagotovjeno, oddam...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-mostec-siska-kos-bajer-stanovanje_6286766/
6299492,lj-vic-nanoska-ulica-stanovanje,LJ-mesto,Lj. Vič-Rudnik,20.0,400.0,Soba,1970,,,Zasebna ponudba,"20 m2, soba, zgrajena l. 1970, 3. nad., oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-nanoska-ulica-stanovanje_6299492/
6291217,lj-vic-nova-grbina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,94.84,1150.0,trisobno,2002,,1,LJUBLJANA NEPREMIČNINE d.o.o.,"94,84 m2, 3-sobno, zgrajeno l. 2002, 1/4 nad., oddamo. Cena: 1.150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-nova-grbina-stanovanje_6291217/
6203756,lj-vic-rozna-dolina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,12.0,350.0,Soba,2017,2017,P,Zasebna ponudba,"12 m2, soba, adaptirana l. 2017, P/2 nad., Centralna kurjava, internet, prenovljeno, oddamo. Cena: cca 350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-rozna-dolina-stanovanje_6203756/
6292571,lj-vic-rozna-dolina-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1700.0,,2017,,VP,MESTO NEPREMIČNIN d.o.o.,"100 m2, 4-sobno, zgrajeno l. 2017, VP/2 nad., moderno, novo stanovanje, odlična lokacija, parkirišče, letna kuhinja, odd...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-rozna-dolina-stanovanje_6292571/
6301499,lj-vic-soseska-zeleni-gaj-stanovanje,LJ-mesto,Lj. Vič-Rudnik,78.2,1200.0,trisobno,2014,,2,Zasebna ponudba,"78,2 m2, 3-sobno, zgrajeno l. 2014, 2/5 nad., 78,2 m2, 3-sobno, 2/5 nad., zgrajeno 2014, garanžirano parkirišče (2), pol...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-soseska-zeleni-gaj-stanovanje_6301499/
6295014,lj-vic-trzaska-cesta-122-stanovanje,LJ-mesto,Lj. Vič-Rudnik,35.9,550.0,enosobno,1957,2008,,"MDM invest, nepremičnine d.o.o","35,9 m2, 1-sobno, zgrajeno l. 1957, adaptirano l. 2008, 1. nad., oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-trzaska-cesta-122-stanovanje_6295014/
6225228,lj-vic-viske-sonceve-stanovanje,LJ-mesto,Lj. Vič-Rudnik,61.05,800.0,dvoinpolsobno,2009,,1,LJUBLJANA NEPREMIČNINE d.o.o.,"61,05 m2, 2,5-sobno, zgrajeno l. 2009, 1/5 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-viske-sonceve-stanovanje_6225228/
6301476,ljubecna-stanovanje,Savinjska,Celje,40.0,200.0,garsonjera,2009,,,Zasebna ponudba,"40 m2, garsonjera, zgrajena l. 2009, 1. nad., oddamo. Cena: 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ljubecna-stanovanje_6301476/
6300951,ljutomer-uziska-3a-stanovanje,Pomurska,Ljutomer,41.9,137.0,enosobno,1974,,,Stanovanjski sklad RS,"41,9 m2, 1-sobno, zgrajeno l. 1974, 4. nad., oddamo. Cena: 137,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/ljutomer-uziska-3a-stanovanje_6300951/
6301299,loce-pri-poljcanah-center-loc-stanovanje,Savinjska,Slovenske Konjice,65.0,260.0,dvoinpolsobno,1970,,M,Zasebna ponudba,"65 m2, 2,5-sobno, zgrajeno l. 1970, M/2 nad., Ogrevanje: CK na biomaso Internet in TV po izbiri najemnika Varščina: 2 na...",https://www.nepremicnine.net/oglasi-oddaja/loce-pri-poljcanah-center-loc-stanovanje_6301299/
6299163,log-pri-brezovici-stanovanje,LJ-okolica,Vrhnika,60.0,650.0,dvosobno,2019,2019,2,Zasebna ponudba,"60 m2, 2-sobno, adaptirano l. 2019, 2/2 nad., Stanovanje, 60 m2, za 650 EUR/mesec, oddamo. Cena: 650,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/log-pri-brezovici-stanovanje_6299163/
6284309,logatec-stanovanje,LJ-okolica,Logatec,50.0,480.0,enosobno,2009,,,Bidom d.o.o.,"50 m2, 1-sobno, zgrajeno l. 2009, 2. nad., oddamo. Cena: 480,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/logatec-stanovanje_6284309/
6299938,logatec-blekova-vas-stanovanje,LJ-okolica,Logatec,93.0,550.0,trisobno,1980,2008,1,Zasebna ponudba,"93 m2, 3-sobno, zgrajeno l. 1980, adaptirano l. 2008, 1/2 nad., Svetlo stanovanje, CK in IR paneli, 2 parkirišči, klima,...",https://www.nepremicnine.net/oglasi-oddaja/logatec-blekova-vas-stanovanje_6299938/
6300933,lovrenc-na-pohorju-vozniska-pot-2-stanovanje,Podravska,Ruše,68.8,257.21,dvoinpolsobno,2010,,,Stanovanjski sklad RS,"68,8 m2, 2,5-sobno, zgrajeno l. 2010, 1. nad., oddamo. Cena: 257,21 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lovrenc-na-pohorju-vozniska-pot-2-stanovanje_6300933/
6287409,lucija-stanovanje,J. Primorska,Piran,12.0,250.0,Soba,1975,2000,P,Zasebna ponudba,"12 m2, soba, zgrajena l. 1975, adaptirana l. 2000, P/1 nad., Odda se enoposteljna soba za študentko nekadilko do 30.6.20...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6287409/
6295523,lucija-stanovanje,J. Primorska,Piran,15.0,200.0,Soba,2018,2018,3,Zasebna ponudba,"15 m2, soba, adaptirana l. 2018, 3/4 nad., oddamo. Cena: cca 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6295523/
6300812,lucija-stanovanje,J. Primorska,Piran,35.0,450.0,enosobno,2014,2014,,Zasebna ponudba,"35 m2, 1-sobno, adaptirano l. 2014, pritličje, Za daljše obdobje oddamo polno opremljeno 1 sobno stanovanje, primerno za...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6300812/
6296208,lucija-stanovanje,J. Primorska,Piran,45.0,500.0,enosobno,1996,,1,Zasebna ponudba,"45 m2, 1-sobno, v stavbi zgrajeni l. 1996, 1/6 nad., Popolnoma opremljeno 1 sobno stanovanje oddamo v začasni najem. Naj...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6296208/
6296506,lucija-stanovanje,J. Primorska,Piran,52.0,500.0,dvosobno,1972,,1,Zasebna ponudba,"52 m2, 2-sobno, zgrajeno l. 1972, 1/4 nad., CK, kabelska televizija, parkirisce, adaptiran balkon, adaptirana kopalnica,...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6296506/
6294949,lucija-stanovanje,J. Primorska,Piran,55.0,600.0,enosobno,2015,2015,P,Zasebna ponudba,"55 m2, 1-sobno, adaptirano l. 2015, P/2 nad., V pritličju vrstne hiše v Luciji z vrtom in vrtno teraso, ločen vhod, opre...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6294949/
6295168,lucija-stanovanje,J. Primorska,Piran,72.0,720.0,trisobno,1980,,4,Zasebna ponudba,"72 m2, 3-sobno, zgrajeno l. 1980, 4/5 nad., oddamo. Cena: 720,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6295168/
6279362,lucija-stanovanje,J. Primorska,Piran,79.5,850.0,dvoinpolsobno,2005,,,"Port, d.o.o. Portorož","79,5 m2, 2,5-sobno, zgrajeno l. 2005, oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6279362/
6297479,lucija-stanovanje,J. Primorska,Piran,79.5,800.0,dvosobno,2005,,,"Port, d.o.o. Portorož","79,5 m2, 2-sobno, zgrajeno l. 2005, oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6297479/
6287998,lucija-stanovanje,J. Primorska,Piran,82.0,650.0,trisobno,1984,2019,4,Zasebna ponudba,"82 m2, 3-sobno, zgrajeno l. 1984, adaptirano l. 2019, 4/5 nad., CK, lastniški parkirni box (zaprt), klima, sončna lega, ...",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6287998/
6291728,lucija-stanovanje,J. Primorska,Piran,100.0,1350.0,trisobno,2005,,,"Port, d.o.o. Portorož","100 m2, 3-sobno, zgrajeno l. 2005, oddamo. Cena: 1.350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lucija-stanovanje_6291728/
6301200,lucija-blizina-osnovne-sole-stanovanje,J. Primorska,Piran,21.0,310.0,garsonjera,1972,2019,,Zasebna ponudba,"21 m2, garsonjera, zgrajena l. 1972, adaptirana l. 2019, pritličje, Parkirišče, najem za daljše obdobje, oddamo. Cena: 3...",https://www.nepremicnine.net/oglasi-oddaja/lucija-blizina-osnovne-sole-stanovanje_6301200/
6290325,lucija-kampolin-stanovanje,J. Primorska,Piran,27.0,400.0,garsonjera,1970,2019,,Zasebna ponudba,"27 m2, garsonjera, zgrajena l. 1970, adaptirana l. 2019, pritličje, Oddamo na novo opremljeno garsonjero za obdobje od 1...",https://www.nepremicnine.net/oglasi-oddaja/lucija-kampolin-stanovanje_6290325/
6301144,lucija-kampolin-stanovanje,J. Primorska,Piran,33.0,500.0,enosobno,2000,2008,P,Zasebna ponudba,"33 m2, 1-sobno, zgrajeno l. 2000, adaptirano l. 2008, 60 m2 zemljišča, P/1 nad., Paru ali posamezniku oddamo urejeno 1-s...",https://www.nepremicnine.net/oglasi-oddaja/lucija-kampolin-stanovanje_6301144/
6285046,lucija-kampolin-stanovanje,J. Primorska,Piran,65.0,500.0,dvosobno,2005,,1,Zasebna ponudba,"65 m2, 2-sobno, zgrajeno l. 2005, 1/1 nad., Za max. 2 osebi oddamo stanovanje v Luciji na Kampolinu, oddamo. Cena: cca 5...",https://www.nepremicnine.net/oglasi-oddaja/lucija-kampolin-stanovanje_6285046/
6291762,lucija-liminjanska-cesta-104-stanovanje,J. Primorska,Piran,26.4,370.0,garsonjera,1975,2019,2,Zasebna ponudba,"26,4 m2, garsonjera, zgrajena l. 1975, adaptirana l. 2019, 2/4 nad., Dolgoročno oddam na novo opremljeno garsonjero z ba...",https://www.nepremicnine.net/oglasi-oddaja/lucija-liminjanska-cesta-104-stanovanje_6291762/
6289898,lucija-portoroz-stanovanje,J. Primorska,Piran,40.05,500.0,enosobno,1985,2017,4,Zasebna ponudba,"40,05 m2, 1-sobno, zgrajeno l. 1985, adaptirano l. 2017, 4/5 nad., Oddamo lepo urejeno stanovanje dvema studentoma ali p...",https://www.nepremicnine.net/oglasi-oddaja/lucija-portoroz-stanovanje_6289898/
6301203,mala-ligojna-bljizna-okolica-vrhnike-stanovanje,LJ-okolica,Vrhnika,100.0,650.0,triinpolsobno,2000,2000,1,Zasebna ponudba,"100 m2, 3,5-sobno, adaptirano l. 2000, adaptirano l. 2000, 1/1 nad., CK, parkirno mesto, internet optika, oddamo. Cena: ...",https://www.nepremicnine.net/oglasi-oddaja/mala-ligojna-bljizna-okolica-vrhnike-stanovanje_6301203/
6292922,maribor-stanovanje,Podravska,Maribor,71.0,580.0,trisobno,1960,2017,,Zasebna ponudba,"71 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2017, oddamo 3-sobno stanovanje, 71 m2 v I. nadstropju v zelenem okolju ...",https://www.nepremicnine.net/oglasi-oddaja/maribor-stanovanje_6292922/
6288725,maribor-blizu-ukc-bolnice-stanovanje,Podravska,Maribor,23.0,220.0,garsonjera,1970,2016,1,Zasebna ponudba,"23 m2, garsonjera, zgrajena l. 1970, adaptirana l. 2016, 1/3 nad., Oddam opremljeno garsonjero v Mariboru blizu UKC-boln...",https://www.nepremicnine.net/oglasi-oddaja/maribor-blizu-ukc-bolnice-stanovanje_6288725/
6290607,maribor-magdalena-stanovanje,Podravska,Maribor,81.45,750.0,trisobno,2008,,2,Zasebna ponudba,"81,45 m2, 3-sobno, zgrajeno l. 2008, 2/5 nad., v mariboru oddamo v najem, komfortno 3-sobno opremljeno stanovanje z gara...",https://www.nepremicnine.net/oglasi-oddaja/maribor-magdalena-stanovanje_6290607/
6300544,maribor-tabor-magdalena-stanovanje,Podravska,Maribor,111.0,800.0,trisobno,2007,,5,Zasebna ponudba,"111 m2, 3-sobno, zgrajeno l. 2007, 111 m2 zemljišča, 5/5 nad., oddamo. Cena: cca 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/maribor-tabor-magdalena-stanovanje_6300544/
6295051,mb-center-stanovanje,Podravska,Maribor,30.0,950.0,enosobno,1850,2019,1,Zasebna ponudba,"30 m2, 1-sobno, poslovni apartma, zgrajeno l. 1850, adaptirano l. 2019, 1/2 nad., oddamo. Cena: cca 950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6295051/
6268080,mb-center-stanovanje,Podravska,Maribor,34.0,300.0,enosobno,1988,,,Zasebna ponudba,"34 m2, 1-sobno, zgrajeno l. 1988, na odlični lokaciji v centru mesta in blizu fakultet feri, fkkt, fg, fs, tudi pef, ff,...",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6268080/
6265651,mb-center-stanovanje,Podravska,Maribor,49.58,490.0,enosobno,2019,,,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.","49,58 m2, 1-sobno, zgrajeno l. 2019, Center - Oddamo 1 sobno stanovanje, oddamo. Cena: 490,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6265651/
6298811,mb-center-stanovanje,Podravska,Maribor,58.0,450.0,dvosobno,1992,,2,"INVENTA NEPREMIČNINE, Tanja Koser s.p.","58 m2, 2-sobno, zgrajeno l. 1992, 2/5 nad., oddamo. Cena: 450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6298811/
6292030,mb-center-stanovanje,Podravska,Maribor,63.0,530.0,trisobno,1965,2019,,Zasebna ponudba,"63 m2, 3-sobno, zgrajeno l. 1965, adaptirano l. 2019, oddamo. Cena: 530,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6292030/
6261395,mb-center-stanovanje,Podravska,Maribor,85.4,800.0,trisobno,1960,2019,,"C-nep agencija, d.o.o.","85,4 m2, 3-sobno, v stavbi zgrajeni l. 1960, adaptirano l. 2019, 4. nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6261395/
6261254,mb-center-stanovanje,Podravska,Maribor,85.4,800.0,trisobno,2019,2019,,"Aeon nepremičnine, d.o.o., Century 21 Emona","85,4 m2, 3-sobno, adaptirano l. 2019, 4. nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6261254/
6296569,mb-center-stanovanje,Podravska,Maribor,94.8,690.0,trisobno,1949,,1,Dodoma d.o.o.,"94,8 m2, 3-sobno, zgrajeno l. 1949, 1/3 nad., oddamo. Cena: 690,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6296569/
6299255,mb-center-stanovanje,Podravska,Maribor,111.7,600.0,trisobno,1890,2010,,"Agenti nepremičninsko posredovanje, d.o.o.","111,7 m2, 3-sobno, zgrajeno l. 1890, adaptirano l. 2010, 2. nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6299255/
6300980,mb-center-stanovanje,Podravska,Maribor,113.7,600.0,trisobno,1936,2012,,"C-nep agencija, d.o.o.","113,7 m2, 3-sobno, v stavbi zgrajeni l. 1936, adaptirano l. 2012, 3. nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6300980/
6261385,mb-center-stanovanje,Podravska,Maribor,151.5,1200.0,trisobno,1960,2019,,"C-nep agencija, d.o.o.","151,5 m2, 3-sobno, v stavbi zgrajeni l. 1960, adaptirano l. 2019, oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6261385/
6298854,mb-center-stanovanje,Podravska,Maribor,417.9,1200.0,petsobno,2005,,,"Agenti nepremičninsko posredovanje, d.o.o.","417,9 m2, 5 in večsobno, zgrajeno l. 2005, 400 m2 zemljišča, 1. nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/mb-center-stanovanje_6298854/
6290598,mb-center-----razlagova-ulica-stanovanje,Podravska,Maribor,44.0,450.0,enosobno,1905,2019,1,"INVENTA NEPREMIČNINE, Tanja Koser s.p.","44 m2, 1-sobno, zgrajeno l. 1905, adaptirano l. 2019, 1/4 nad., obnovljeno, delno opremljeno, ogrevanje električna etažn...",https://www.nepremicnine.net/oglasi-oddaja/mb-center-----razlagova-ulica-stanovanje_6290598/
6290562,mb-center-----razlagova-ulica-stanovanje,Podravska,Maribor,100.0,650.0,dvoinpolsobno,1905,2019,1,"INVENTA NEPREMIČNINE, Tanja Koser s.p.","100 m2, 2,5-sobno, zgrajeno l. 1905, adaptirano l. 2019, 1/4 nad., obnovljeno, parkirišče, plinska etažna peč, oddamo. C...",https://www.nepremicnine.net/oglasi-oddaja/mb-center-----razlagova-ulica-stanovanje_6290562/
